rtwdemo_PCGEvalHarness, -1.00
rtwdemo_PCGEvalHarnessHTGTSIL, -1.00
rtwdemo_PCGEvalHarnessSFun, -1.00
rtwdemo_PCG_Eval_P1, 5.05
rtwdemo_PCG_Eval_P2, 4.60
rtwdemo_PCG_Eval_P3, 5.43
rtwdemo_PCG_Eval_P4, -1.00
rtwdemo_PCG_Eval_P5, 6.12
rtwdemo_PCG_Eval_P6, -1.00
rtwdemo_SimpleSchedModel, -1.00
rtwdemo_ValidateLegacyCodeVrsSim, -1.00
rtwdemo_VectorOptimization, 3.83
rtwdemo_abstime, 3.63
rtwdemo_abstime_lifespan, 3.98
rtwdemo_advisor1, -1.00
rtwdemo_advisor2, 4.32
rtwdemo_advisor3, 3.77
rtwdemo_advsc, 5.63
rtwdemo_asap2, 9.12
rtwdemo_asap2_mdlref, 3.47
rtwdemo_async, 3.45
rtwdemo_async_mdlrefbot, -1.00
rtwdemo_async_mdlreftop, 6.19
rtwdemo_atomic, 3.25
rtwdemo_attitude, 5.88
rtwdemo_automatic_global_reuse, 19.71
rtwdemo_autosar_counter, -1.00
rtwdemo_autosar_multirunnables, -1.00
rtwdemo_autosar_swc, -1.00
rtwdemo_autosar_swc_fcncalls, -1.00
rtwdemo_autosar_swc_slfcns, -1.00
rtwdemo_basicsc, 5.18
rtwdemo_blockreduction, 3.50
rtwdemo_buildinfo, 6.28
rtwdemo_caller, 3.06
rtwdemo_capi, 7.56
rtwdemo_capi_bot, 4.48
rtwdemo_cgv, 5.02
rtwdemo_clibsup, 2.93
rtwdemo_codegenrpt, 3.17
rtwdemo_codetemplate, 3.60
rtwdemo_col_dlut3d_selplane, 5.06
rtwdemo_col_dlut3d_selvector, 4.81
rtwdemo_col_interpselsubtable, 6.68
rtwdemo_comments, 5.77
rtwdemo_comp, 9.53
rtwdemo_comp_cpp, 10.22
rtwdemo_complex, 3.13
rtwdemo_concurrent_execution, 20.23
rtwdemo_condinput, 3.17
rtwdemo_configdefaults, -1.00
rtwdemo_configurable_source, -1.00
rtwdemo_configurable_sys, 3.43
rtwdemo_configwizard, 3.11
rtwdemo_controlflow_opt, 4.97
rtwdemo_counter, 4.84
rtwdemo_counter_msvc, -1.00
rtwdemo_cpp, 4.26
rtwdemo_cppclass, 19.49
rtwdemo_cppclass_export_functions, 8.53
rtwdemo_cppclass_functions, 3.70
rtwdemo_cppclass_refbot, 3.56
rtwdemo_cppclass_refc, 3.45
rtwdemo_cppclass_refdefault, 6.75
rtwdemo_cppclass_refmid, 6.85
rtwdemo_crl_cbo_cao, 4.08
rtwdemo_crladdsub, 3.99
rtwdemo_crlalign, 7.89
rtwdemo_crlalignperf, 8.50
rtwdemo_crlblas, -1.00
rtwdemo_crlcoderreplace, 7.69
rtwdemo_crlcustomentry, 4.97
rtwdemo_crlfixpt, 6.74
rtwdemo_crllookup1D, 6.58
rtwdemo_crlmath, 5.08
rtwdemo_crlmatops, 9.09
rtwdemo_crlmuldiv, 4.43
rtwdemo_crlscalarops, 4.89
rtwdemo_crossrelease_counter, 3.19
rtwdemo_crossrelease_integration, 6.46
rtwdemo_cscpredef, 3.88
rtwdemo_deadpath, 4.22
rtwdemo_deadpathElim, 3.15
rtwdemo_differentsizereuse, 6.25
rtwdemo_dimension_variants, 5.56
rtwdemo_dow, 3.64
rtwdemo_dspanc_fixpt, 6.49
rtwdemo_dynamicio, 6.55
rtwdemo_eml_aero_radar, 7.37
rtwdemo_examplemain, 3.55
rtwdemo_explicitinvocation_atomicsubsys, 4.84
rtwdemo_explicitinvocation_funccallsubsys, 4.93
rtwdemo_export_functions, -1.00
rtwdemo_exporting_functions, 3.66
rtwdemo_fcnprotoctrl, 3.78
rtwdemo_filepart, 4.35
rtwdemo_fileprocess, 3.46
rtwdemo_fixpt1, 4.35
rtwdemo_fixptdiv, 3.43
rtwdemo_float_mul_for_net_slope_correction, 4.74
rtwdemo_foreachreuse, 4.57
rtwdemo_forloop, 3.70
rtwdemo_func_dinteg, 4.93
rtwdemo_func_dinteg_cpp, 4.97
rtwdemo_functions, 3.32
rtwdemo_getset_matrix, 3.87
rtwdemo_getset_scalar, 5.26
rtwdemo_getset_struct, 5.36
rtwdemo_getset_vector, 5.24
rtwdemo_heading, 4.72
rtwdemo_hyperlinks, 4.76
rtwdemo_iec61508, 3.11
rtwdemo_importstruct, 4.70
rtwdemo_init_struct_busobj, 4.35
rtwdemo_inline_invariant_signals, 4.30
rtwdemo_integrator, 4.66
rtwdemo_internal_init, 4.77
rtwdemo_international, 4.37
rtwdemo_irt_base, 2.65
rtwdemo_irt_initterm, 2.69
rtwdemo_irt_reset, 2.69
rtwdemo_irt_shared, 2.72
rtwdemo_label_guided_reuse, 4.81
rtwdemo_lct_bus, 3.52
rtwdemo_lct_cplxgain, 4.28
rtwdemo_lct_cpp, 3.72
rtwdemo_lct_filter, 4.77
rtwdemo_lct_fixpt_params, 4.83
rtwdemo_lct_fixpt_signals, 3.74
rtwdemo_lct_gain, 3.38
rtwdemo_lct_inherit_dims, 4.36
rtwdemo_lct_lut, 4.25
rtwdemo_lct_ndarray, 4.18
rtwdemo_lct_sampletime, 3.46
rtwdemo_lct_start_term, 3.40
rtwdemo_lct_work, 3.39
rtwdemo_linl, 3.42
rtwdemo_linr, 3.38
rtwdemo_localizable_csc, 4.91
rtwdemo_logicalAsBoolean, 4.62
rtwdemo_mdlrefbot, 4.72
rtwdemo_mdlreftop, 7.42
rtwdemo_memsec, 3.45
rtwdemo_memset, 3.12
rtwdemo_merge, 3.16
rtwdemo_minmax, 4.83
rtwdemo_mpf, 3.92
rtwdemo_mrmtbb, 3.20
rtwdemo_mrmtos, 2.94
rtwdemo_mrstbb, 3.15
rtwdemo_multirate_multitasking, 4.80
rtwdemo_multirate_singletasking, 4.76
rtwdemo_namerules, 4.23
rtwdemo_nlinl, 4.49
rtwdemo_nlinr, 4.49
rtwdemo_nzcheck, 2.92
rtwdemo_optimizeModelRefInitCode_bot, 4.73
rtwdemo_optimizeModelRefInitCode_top, 9.02
rtwdemo_optimize_global, 4.68
rtwdemo_optimize_global_ebf, 5.45
rtwdemo_optimize_nestedloops, 3.08
rtwdemo_optimizeblockorder, 5.35
rtwdemo_optimizedatastorebuffers, 4.95
rtwdemo_optionalDisableResetFunc_bot, 4.76
rtwdemo_optionalDisableResetFunc_top, 8.31
rtwdemo_pack_boolean, 4.72
rtwdemo_param_variants_model, -1.00
rtwdemo_paramdt, 3.36
