rtwdemo_PCGEvalHarness, -1.00
rtwdemo_PCGEvalHarnessHTGTSIL, -1.00
rtwdemo_PCGEvalHarnessSFun, -1.00
rtwdemo_PCG_Eval_P1, 23.89
rtwdemo_PCG_Eval_P2, 24.05
rtwdemo_PCG_Eval_P3, 25.16
rtwdemo_PCG_Eval_P4, -1.00
rtwdemo_PCG_Eval_P5, 26.00
rtwdemo_PCG_Eval_P6, -1.00
rtwdemo_SimpleSchedModel, -1.00
rtwdemo_ValidateLegacyCodeVrsSim, -1.00
rtwdemo_VectorOptimization, 17.11
rtwdemo_abstime, 18.00
rtwdemo_abstime_lifespan, 18.92
rtwdemo_advisor1, -1.00
rtwdemo_advisor2, -1.00
rtwdemo_advisor3, -1.00
rtwdemo_advsc, 23.31
rtwdemo_asap2, 41.09
rtwdemo_asap2_mdlref, 16.86
rtwdemo_async, 17.36
rtwdemo_async_mdlrefbot, -1.00
rtwdemo_async_mdlreftop, 38.18
rtwdemo_atomic, 21.35
rtwdemo_attitude, 23.11
rtwdemo_automatic_global_reuse, -1.00
rtwdemo_autosar_counter, -1.00
rtwdemo_autosar_multirunnables, -1.00
rtwdemo_autosar_swc, -1.00
rtwdemo_autosar_swc_fcncalls, -1.00
rtwdemo_autosar_swc_slfcns, -1.00
rtwdemo_basicsc, 21.94
rtwdemo_blockreduction, 17.36
rtwdemo_buildinfo, 27.50
rtwdemo_caller, 15.50
rtwdemo_capi, 34.93
rtwdemo_capi_bot, 19.96
rtwdemo_cgv, -1.00
rtwdemo_clibsup, 15.63
rtwdemo_codegenrpt, 16.02
rtwdemo_codetemplate, 17.49
rtwdemo_col_dlut3d_selplane, 20.93
rtwdemo_col_dlut3d_selvector, 19.14
rtwdemo_col_interpselsubtable, 24.88
rtwdemo_comments, 24.52
rtwdemo_comp, 43.20
rtwdemo_comp_cpp, 46.99
rtwdemo_complex, 15.33
rtwdemo_concurrent_execution, 100.51
rtwdemo_condinput, 15.46
rtwdemo_configdefaults, 25.92
rtwdemo_configurable_source, -1.00
rtwdemo_configurable_sys, 16.57
rtwdemo_configwizard, 15.15
rtwdemo_controlflow_opt, 19.52
rtwdemo_counter, 19.59
rtwdemo_counter_msvc, -1.00
rtwdemo_cpp, 18.39
rtwdemo_cppclass, 93.35
rtwdemo_cppclass_export_functions, 43.44
rtwdemo_cppclass_functions, 19.04
rtwdemo_cppclass_refbot, 17.66
rtwdemo_cppclass_refc, 17.51
rtwdemo_cppclass_refdefault, 35.05
rtwdemo_cppclass_refmid, 36.31
rtwdemo_crl_cbo_cao, 21.93
rtwdemo_crladdsub, 21.86
rtwdemo_crlalign, 34.62
rtwdemo_crlalignperf, -1.00
rtwdemo_crlblas, 34.19
rtwdemo_crlcoderreplace, -1.00
rtwdemo_crlcustomentry, -1.00
rtwdemo_crlfixpt, -1.00
rtwdemo_crllookup1D, 29.48
rtwdemo_crlmath, 33.24
rtwdemo_crlmatops, 52.01
rtwdemo_crlmuldiv, 29.28
rtwdemo_crlscalarops, 30.62
rtwdemo_crossrelease_counter, 18.63
rtwdemo_crossrelease_integration, 36.42
rtwdemo_cscpredef, 19.16
rtwdemo_deadpath, 17.72
rtwdemo_deadpathElim, 15.69
rtwdemo_differentsizereuse, 28.25
rtwdemo_dimension_variants, 24.80
rtwdemo_dow, 18.75
rtwdemo_dspanc_fixpt, -1.00
rtwdemo_dynamicio, 31.37
rtwdemo_eml_aero_radar, 35.66
rtwdemo_examplemain, 18.23
rtwdemo_explicitinvocation_atomicsubsys, 20.10
rtwdemo_explicitinvocation_funccallsubsys, 20.79
rtwdemo_export_functions, -1.00
rtwdemo_exporting_functions, 19.42
rtwdemo_fcnprotoctrl, 18.78
rtwdemo_filepart, 18.22
rtwdemo_fileprocess, 17.18
rtwdemo_fixpt1, -1.00
rtwdemo_fixptdiv, -1.00
rtwdemo_float_mul_for_net_slope_correction, -1.00
rtwdemo_foreachreuse, 20.39
rtwdemo_forloop, 19.62
rtwdemo_func_dinteg, 20.70
rtwdemo_func_dinteg_cpp, 21.35
rtwdemo_functions, 17.20
rtwdemo_getset_matrix, 18.96
rtwdemo_getset_scalar, 22.34
rtwdemo_getset_struct, 22.83
rtwdemo_getset_vector, 22.35
rtwdemo_heading, 19.80
rtwdemo_hyperlinks, 23.39
rtwdemo_iec61508, 16.50
rtwdemo_importstruct, 18.54
rtwdemo_init_struct_busobj, 17.66
rtwdemo_inline_invariant_signals, 18.58
rtwdemo_integrator, 18.86
rtwdemo_internal_init, 19.44
rtwdemo_international, -1.00
rtwdemo_irt_base, 4.74
rtwdemo_irt_initterm, 4.36
rtwdemo_irt_reset, 4.59
rtwdemo_irt_shared, 13.94
rtwdemo_label_guided_reuse, 20.60
rtwdemo_lct_bus, 17.49
rtwdemo_lct_cplxgain, 17.55
rtwdemo_lct_cpp, 18.39
rtwdemo_lct_filter, 19.12
rtwdemo_lct_fixpt_params, -1.00
rtwdemo_lct_fixpt_signals, -1.00
rtwdemo_lct_gain, 16.85
rtwdemo_lct_inherit_dims, 18.13
rtwdemo_lct_lut, 17.85
rtwdemo_lct_ndarray, 17.40
rtwdemo_lct_sampletime, 17.20
rtwdemo_lct_start_term, 17.02
rtwdemo_lct_work, 17.12
rtwdemo_linl, 20.14
rtwdemo_linr, 16.55
rtwdemo_localizable_csc, 20.84
rtwdemo_logicalAsBoolean, 18.60
rtwdemo_mdlrefbot, 19.33
rtwdemo_mdlreftop, 37.14
rtwdemo_memsec, 17.38
rtwdemo_memset, 15.57
rtwdemo_merge, 15.53
rtwdemo_minmax, 19.57
rtwdemo_mpf, 19.81
rtwdemo_mrmtbb, 16.05
rtwdemo_mrmtos, 15.11
rtwdemo_mrstbb, 15.66
rtwdemo_multirate_multitasking, 19.91
rtwdemo_multirate_singletasking, 19.48
rtwdemo_namerules, 21.39
rtwdemo_nlinl, 18.08
rtwdemo_nlinr, 17.84
rtwdemo_nzcheck, 14.65
rtwdemo_optimizeModelRefInitCode_bot, 19.11
rtwdemo_optimizeModelRefInitCode_top, 37.32
rtwdemo_optimize_global, 18.88
rtwdemo_optimize_global_ebf, 19.96
rtwdemo_optimize_nestedloops, 15.85
rtwdemo_optimizeblockorder, -1.00
rtwdemo_optimizedatastorebuffers, 20.48
rtwdemo_optionalDisableResetFunc_bot, 19.42
rtwdemo_optionalDisableResetFunc_top, 37.32
rtwdemo_pack_boolean, 18.97
rtwdemo_param_variants_model, -1.00
rtwdemo_paramdt, -1.00
