rtwdemo_PCGEvalHarness, -1.00
rtwdemo_PCGEvalHarnessHTGTSIL, -1.00
rtwdemo_PCGEvalHarnessSFun, -1.00
rtwdemo_PCG_Eval_P1, 5.79
rtwdemo_PCG_Eval_P2, 5.23
rtwdemo_PCG_Eval_P3, 5.98
rtwdemo_PCG_Eval_P4, -1.00
rtwdemo_PCG_Eval_P5, 6.33
rtwdemo_PCG_Eval_P6, -1.00
rtwdemo_SimpleSchedModel, -1.00
rtwdemo_ValidateLegacyCodeVrsSim, -1.00
rtwdemo_VectorOptimization, 4.04
rtwdemo_abstime, 4.15
rtwdemo_abstime_lifespan, 4.42
rtwdemo_advisor1, -1.00
rtwdemo_advisor2, 4.88
rtwdemo_advisor3, 4.36
rtwdemo_advsc, 6.33
rtwdemo_asap2, 10.29
rtwdemo_asap2_mdlref, 3.92
rtwdemo_async, 4.21
rtwdemo_async_mdlrefbot, -1.00
rtwdemo_async_mdlreftop, 7.75
rtwdemo_atomic, 3.94
rtwdemo_attitude, 6.26
rtwdemo_automatic_global_reuse, 23.04
rtwdemo_autosar_counter, -1.00
rtwdemo_autosar_multirunnables, -1.00
rtwdemo_autosar_nvm_emulation, -1.00
rtwdemo_autosar_swc, -1.00
rtwdemo_autosar_swc_fcncalls, -1.00
rtwdemo_autosar_swc_nvmrw, -1.00
rtwdemo_autosar_swc_slfcns, -1.00
rtwdemo_basicsc, 6.38
rtwdemo_blockreduction, 4.11
rtwdemo_buildinfo, 6.91
rtwdemo_caller, 3.94
rtwdemo_capi, 9.23
rtwdemo_capi_bot, 5.31
rtwdemo_cgv, 5.64
rtwdemo_clibsup, 3.78
rtwdemo_codegenrpt, 3.78
rtwdemo_codetemplate, 4.09
rtwdemo_comments, 5.20
rtwdemo_complex, 3.68
rtwdemo_concurrent_execution, -1.00
rtwdemo_condinput, 4.02
rtwdemo_configurable_source, -1.00
rtwdemo_configurable_sys, 4.20
rtwdemo_configwizard, 3.82
rtwdemo_controlflow_opt, 5.46
rtwdemo_counter, 3.78
rtwdemo_counter_msvc, -1.00
rtwdemo_cpp, -1.00
rtwdemo_cppclass, -1.00
rtwdemo_cppclass_functions, -1.00
rtwdemo_cppclass_refbot, -1.00
rtwdemo_cppclass_refc, -1.00
rtwdemo_cppclass_refdefault, -1.00
rtwdemo_cppclass_refmid, -1.00
rtwdemo_crl_cbo_cao, 4.65
rtwdemo_crladdsub, 5.35
rtwdemo_crlalign, -1.00
rtwdemo_crlalignperf, -1.00
rtwdemo_crlblas, 6.56
rtwdemo_crlcoderreplace, 8.69
rtwdemo_crlcustomentry, 5.68
rtwdemo_crlfixpt, 7.18
rtwdemo_crllookup1D, 7.22
rtwdemo_crlmath, 6.22
rtwdemo_crlmatops, 11.31
rtwdemo_crlmuldiv, 5.50
rtwdemo_crlscalarops, 5.75
rtwdemo_cscpredef, 4.38
rtwdemo_deadpath, 4.98
rtwdemo_deadpathElim, 3.78
rtwdemo_dimension_variants, 6.72
rtwdemo_dow, 4.59
rtwdemo_dspanc_fixpt, 6.75
rtwdemo_dynamicio, 5.93
rtwdemo_eml_aero_radar, 8.92
rtwdemo_examplemain, 4.08
rtwdemo_explicitinvocation_atomicsubsys, 5.51
rtwdemo_explicitinvocation_funccallsubsys, 5.55
rtwdemo_export_functions, -1.00
rtwdemo_exporting_functions, 4.78
rtwdemo_fcnprotoctrl, 4.34
rtwdemo_filepart, 5.15
rtwdemo_fileprocess, 3.92
rtwdemo_fixpt1, 5.41
rtwdemo_fixptdiv, 3.94
rtwdemo_float_mul_for_net_slope_correction, 5.38
rtwdemo_foreachreuse, 5.33
rtwdemo_forloop, 4.52
rtwdemo_functions, 4.10
rtwdemo_getset_matrix, 4.16
rtwdemo_getset_scalar, 5.81
rtwdemo_getset_struct, 5.91
rtwdemo_getset_vector, 5.80
rtwdemo_heading, 5.34
rtwdemo_hyperlinks, 5.65
rtwdemo_iec61508, 3.95
rtwdemo_importstruct, 4.15
rtwdemo_init_struct_busobj, 5.15
rtwdemo_inline_invariant_signals, 5.17
rtwdemo_integrator, 5.33
rtwdemo_internal_init, 5.36
rtwdemo_international, -1.00
rtwdemo_lct_bus, 4.07
rtwdemo_lct_cplxgain, 4.86
rtwdemo_lct_cpp, -1.00
rtwdemo_lct_filter, 5.43
rtwdemo_lct_fixpt_params, 5.42
rtwdemo_lct_fixpt_signals, 4.25
rtwdemo_lct_gain, 4.07
rtwdemo_lct_inherit_dims, 4.93
rtwdemo_lct_lut, 4.90
rtwdemo_lct_ndarray, 4.91
rtwdemo_lct_sampletime, 4.11
rtwdemo_lct_start_term, 4.26
rtwdemo_lct_work, 4.00
rtwdemo_linl, 3.93
rtwdemo_linr, 3.92
rtwdemo_logicalAsBoolean, 5.22
rtwdemo_mdlrefbot, 3.80
rtwdemo_mdlreftop, 8.07
rtwdemo_memsec, 4.24
rtwdemo_memset, 3.74
rtwdemo_merge, 3.79
rtwdemo_minmax, 5.43
rtwdemo_mpf, 4.75
rtwdemo_mrmtbb, 3.89
rtwdemo_mrmtos, 3.69
rtwdemo_mrstbb, 3.91
rtwdemo_multirate_multitasking, 5.42
rtwdemo_multirate_singletasking, 5.41
rtwdemo_namerules, 5.08
rtwdemo_nlinl, 5.10
rtwdemo_nlinr, 5.06
rtwdemo_nzcheck, 3.71
rtwdemo_optimizeModelRefInitCode_bot, 5.34
rtwdemo_optimizeModelRefInitCode_top, 10.43
rtwdemo_optimize_global, 5.31
rtwdemo_optimize_global_ebf, 5.49
rtwdemo_optimize_nestedloops, 3.84
rtwdemo_optionalDisableResetFunc_bot, 5.37
rtwdemo_optionalDisableResetFunc_top, 9.73
rtwdemo_pack_boolean, 5.30
rtwdemo_param_variants_model, -1.00
rtwdemo_paramdt, 4.17
rtwdemo_paraminline, 3.84
rtwdemo_paramstruct, 5.54
rtwdemo_parentheses, 4.08
rtwdemo_pi_controller, -1.00
rtwdemo_pmsmfoc, 11.96
rtwdemo_pmsmfoc_system, -1.00
rtwdemo_pointer_conversion, 7.66
rtwdemo_preprocessor, 18.76
rtwdemo_preprocessor_subsys, 5.71
rtwdemo_profile, -1.00
rtwdemo_ratetrans, 4.08
rtwdemo_requirements, 5.18
rtwdemo_reusable, 4.11
rtwdemo_reusable_csc_scheduling, 17.09
rtwdemo_reusable_sys_outputs, 5.45
rtwdemo_reuse_global, 3.97
rtwdemo_roll, 6.18
rtwdemo_roll_codegen, 6.00
rtwdemo_roll_harness, 9.31
