rtwdemo_PCGEvalHarness, -1.00
rtwdemo_PCGEvalHarnessHTGTSIL, -1.00
rtwdemo_PCGEvalHarnessSFun, -1.00
rtwdemo_PCG_Eval_P1, 5.16
rtwdemo_PCG_Eval_P2, 4.63
rtwdemo_PCG_Eval_P3, 4.67
rtwdemo_PCG_Eval_P4, -1.00
rtwdemo_PCG_Eval_P5, 5.46
rtwdemo_PCG_Eval_P6, -1.00
rtwdemo_SimpleSchedModel, -1.00
rtwdemo_ValidateLegacyCodeVrsSim, -1.00
rtwdemo_VectorOptimization, 3.08
rtwdemo_abstime, 3.00
rtwdemo_abstime_lifespan, 3.13
rtwdemo_advisor1, -1.00
rtwdemo_advisor2, 4.72
rtwdemo_advisor3, 4.45
rtwdemo_advsc, 5.71
rtwdemo_asap2, 7.95
rtwdemo_asap2_mdlref, 2.83
rtwdemo_async, 4.23
rtwdemo_async_mdlrefbot, -1.00
rtwdemo_async_mdlreftop, 6.83
rtwdemo_atomic, 4.08
rtwdemo_attitude, 5.20
rtwdemo_automatic_global_reuse, 18.61
rtwdemo_autosar_counter, -1.00
rtwdemo_autosar_multirunnables, -1.00
rtwdemo_autosar_nvm_emulation, -1.00
rtwdemo_autosar_swc, -1.00
rtwdemo_autosar_swc_fcncalls, -1.00
rtwdemo_autosar_swc_nvmrw, -1.00
rtwdemo_autosar_swc_slfcns, -1.00
rtwdemo_basicsc, 6.07
rtwdemo_blockreduction, 2.95
rtwdemo_buildinfo, 6.67
rtwdemo_caller, 2.73
rtwdemo_capi, 7.03
rtwdemo_capi_bot, 5.21
rtwdemo_cgv, 5.56
rtwdemo_clibsup, 3.93
rtwdemo_codegenrpt, 3.96
rtwdemo_codetemplate, 4.28
rtwdemo_comments, 4.64
rtwdemo_complex, 3.91
rtwdemo_concurrent_execution, -1.00
rtwdemo_condinput, 3.97
rtwdemo_configurable_source, -1.00
rtwdemo_configurable_sys, 4.12
rtwdemo_configwizard, 2.72
rtwdemo_controlflow_opt, 5.38
rtwdemo_counter, 3.98
rtwdemo_counter_msvc, -1.00
rtwdemo_cpp, -1.00
rtwdemo_cppclass, -1.00
rtwdemo_cppclass_functions, -1.00
rtwdemo_cppclass_refbot, -1.00
rtwdemo_cppclass_refc, -1.00
rtwdemo_cppclass_refdefault, -1.00
rtwdemo_cppclass_refmid, -1.00
rtwdemo_crl_cbo_cao, 4.72
rtwdemo_crladdsub, 4.78
rtwdemo_crlalign, -1.00
rtwdemo_crlalignperf, -1.00
rtwdemo_crlblas, 6.04
rtwdemo_crlcoderreplace, 7.86
rtwdemo_crlcustomentry, 5.84
rtwdemo_crlfixpt, 6.56
rtwdemo_crllookup1D, 6.06
rtwdemo_crlmath, 5.76
rtwdemo_crlmatops, 8.75
rtwdemo_crlmuldiv, 5.02
rtwdemo_crlscalarops, 5.33
rtwdemo_cscpredef, 3.14
rtwdemo_deadpath, 5.20
rtwdemo_deadpathElim, 2.65
rtwdemo_dimension_variants, 5.08
rtwdemo_dow, 4.13
rtwdemo_dspanc_fixpt, 5.91
rtwdemo_dynamicio, 4.37
rtwdemo_eml_aero_radar, 7.80
rtwdemo_examplemain, 4.12
rtwdemo_explicitinvocation_atomicsubsys, 4.22
rtwdemo_explicitinvocation_funccallsubsys, 4.22
rtwdemo_export_functions, -1.00
rtwdemo_exporting_functions, 3.42
rtwdemo_fcnprotoctrl, 4.32
rtwdemo_filepart, 5.18
rtwdemo_fileprocess, 4.10
rtwdemo_fixpt1, 4.75
rtwdemo_fixptdiv, 4.10
rtwdemo_float_mul_for_net_slope_correction, 4.08
rtwdemo_foreachreuse, 4.10
rtwdemo_forloop, 4.14
rtwdemo_functions, 2.89
rtwdemo_getset_matrix, 4.30
rtwdemo_getset_scalar, 5.73
rtwdemo_getset_struct, 5.81
rtwdemo_getset_vector, 4.85
rtwdemo_heading, 5.61
rtwdemo_hyperlinks, 4.94
rtwdemo_iec61508, 4.03
rtwdemo_importstruct, 4.24
rtwdemo_init_struct_busobj, 3.94
rtwdemo_inline_invariant_signals, 3.95
rtwdemo_integrator, 4.04
rtwdemo_internal_init, 4.15
rtwdemo_international, -1.00
rtwdemo_lct_bus, 4.18
rtwdemo_lct_cplxgain, 3.75
rtwdemo_lct_cpp, -1.00
rtwdemo_lct_filter, 5.42
rtwdemo_lct_fixpt_params, 4.14
rtwdemo_lct_fixpt_signals, 4.31
rtwdemo_lct_gain, 2.89
rtwdemo_lct_inherit_dims, 5.17
rtwdemo_lct_lut, 5.01
rtwdemo_lct_ndarray, 3.76
rtwdemo_lct_sampletime, 4.20
rtwdemo_lct_start_term, 4.28
rtwdemo_lct_work, 4.10
rtwdemo_linl, 2.78
rtwdemo_linr, 2.77
rtwdemo_logicalAsBoolean, 3.99
rtwdemo_mdlrefbot, 3.97
rtwdemo_mdlreftop, 5.85
rtwdemo_memsec, 4.29
rtwdemo_memset, 2.66
rtwdemo_merge, 2.72
rtwdemo_minmax, 5.42
rtwdemo_mpf, 4.26
rtwdemo_mrmtbb, 3.99
rtwdemo_mrmtos, 3.86
rtwdemo_mrstbb, 3.98
rtwdemo_multirate_multitasking, 4.16
rtwdemo_multirate_singletasking, 4.10
rtwdemo_namerules, 4.46
rtwdemo_nlinl, 3.89
rtwdemo_nlinr, 3.88
rtwdemo_nzcheck, 2.56
rtwdemo_optimizeModelRefInitCode_bot, 5.41
rtwdemo_optimizeModelRefInitCode_top, 8.06
rtwdemo_optimize_global, 5.37
rtwdemo_optimize_global_ebf, 4.18
rtwdemo_optimize_nestedloops, 2.76
rtwdemo_optionalDisableResetFunc_bot, 4.14
rtwdemo_optionalDisableResetFunc_top, 7.22
rtwdemo_pack_boolean, 4.08
rtwdemo_param_variants_model, -1.00
rtwdemo_paramdt, 2.92
rtwdemo_paraminline, 3.95
rtwdemo_paramstruct, 4.22
rtwdemo_parentheses, 4.13
rtwdemo_pi_controller, -1.00
rtwdemo_pmsmfoc, 10.00
rtwdemo_pmsmfoc_system, -1.00
rtwdemo_pointer_conversion, 7.28
rtwdemo_preprocessor, 13.45
rtwdemo_preprocessor_subsys, 4.32
rtwdemo_profile, -1.00
rtwdemo_ratetrans, 4.11
rtwdemo_requirements, 3.65
rtwdemo_reusable, 2.87
rtwdemo_reusable_csc_scheduling, 13.51
rtwdemo_reusable_sys_outputs, 4.14
rtwdemo_reuse_global, 2.83
rtwdemo_roll, 4.51
rtwdemo_roll_codegen, 4.46
rtwdemo_roll_harness, 6.55
