rtwdemo_PCGEvalHarness, -1.00
rtwdemo_PCGEvalHarnessHTGTSIL, -1.00
rtwdemo_PCGEvalHarnessSFun, -1.00
rtwdemo_PCG_Eval_P1, 5.60
rtwdemo_PCG_Eval_P2, 4.88
rtwdemo_PCG_Eval_P3, 5.84
rtwdemo_PCG_Eval_P4, -1.00
rtwdemo_PCG_Eval_P5, 7.04
rtwdemo_PCG_Eval_P6, -1.00
rtwdemo_SimpleSchedModel, -1.00
rtwdemo_ValidateLegacyCodeVrsSim, -1.00
rtwdemo_VectorOptimization, 4.15
rtwdemo_abstime, 3.88
rtwdemo_abstime_lifespan, 4.32
rtwdemo_advisor1, -1.00
rtwdemo_advisor2, 4.94
rtwdemo_advisor3, 4.84
rtwdemo_advsc, 7.12
rtwdemo_asap2, 11.73
rtwdemo_asap2_mdlref, 4.52
rtwdemo_async, 4.57
rtwdemo_async_mdlrefbot, -1.00
rtwdemo_async_mdlreftop, 7.94
rtwdemo_atomic, 3.92
rtwdemo_attitude, 6.47
rtwdemo_automatic_global_reuse, 22.43
rtwdemo_autosar_counter, -1.00
rtwdemo_autosar_multirunnables, -1.00
rtwdemo_autosar_swc, -1.00
rtwdemo_autosar_swc_fcncalls, -1.00
rtwdemo_autosar_swc_slfcns, -1.00
rtwdemo_basicsc, 5.69
rtwdemo_blockreduction, 3.96
rtwdemo_buildinfo, 6.94
rtwdemo_caller, 3.45
rtwdemo_capi, 8.33
rtwdemo_capi_bot, 4.84
rtwdemo_cgv, 5.49
rtwdemo_clibsup, 3.29
rtwdemo_codegenrpt, 3.55
rtwdemo_codetemplate, 4.06
rtwdemo_col_dlut3d_selplane, 5.56
rtwdemo_col_dlut3d_selvector, 5.26
rtwdemo_col_interpselsubtable, 7.33
rtwdemo_comments, 6.96
rtwdemo_comp, 10.75
rtwdemo_comp_cpp, 12.10
rtwdemo_complex, 3.58
rtwdemo_concurrent_execution, 22.49
rtwdemo_condinput, 3.57
rtwdemo_configdefaults, -1.00
rtwdemo_configurable_source, -1.00
rtwdemo_configurable_sys, 3.87
rtwdemo_configwizard, 3.53
rtwdemo_controlflow_opt, 5.48
rtwdemo_counter, 5.34
rtwdemo_counter_msvc, -1.00
rtwdemo_cpp, 4.63
rtwdemo_cppclass, 20.61
rtwdemo_cppclass_export_functions, 9.89
rtwdemo_cppclass_functions, 4.51
rtwdemo_cppclass_refbot, 4.02
rtwdemo_cppclass_refc, 3.88
rtwdemo_cppclass_refdefault, 7.44
rtwdemo_cppclass_refmid, 7.36
rtwdemo_crl_cbo_cao, 4.37
rtwdemo_crladdsub, 4.27
rtwdemo_crlalign, 8.28
rtwdemo_crlalignperf, 8.99
rtwdemo_crlblas, -1.00
rtwdemo_crlcoderreplace, 8.33
rtwdemo_crlcustomentry, 5.34
rtwdemo_crlfixpt, 7.41
rtwdemo_crllookup1D, 6.99
rtwdemo_crlmath, 5.59
rtwdemo_crlmatops, 9.91
rtwdemo_crlmuldiv, 4.85
rtwdemo_crlscalarops, 5.34
rtwdemo_crossrelease_counter, 3.44
rtwdemo_crossrelease_integration, 7.03
rtwdemo_cscpredef, 4.22
rtwdemo_deadpath, 5.08
rtwdemo_deadpathElim, 4.04
rtwdemo_differentsizereuse, 7.56
rtwdemo_dimension_variants, 6.56
rtwdemo_dow, 3.98
rtwdemo_dspanc_fixpt, 7.01
rtwdemo_dynamicio, 7.04
rtwdemo_eml_aero_radar, 7.88
rtwdemo_examplemain, 3.93
rtwdemo_explicitinvocation_atomicsubsys, 5.23
rtwdemo_explicitinvocation_funccallsubsys, 5.28
rtwdemo_export_functions, -1.00
rtwdemo_exporting_functions, 3.98
rtwdemo_fcnprotoctrl, 4.12
rtwdemo_filepart, 4.60
rtwdemo_fileprocess, 3.74
rtwdemo_fixpt1, 4.75
rtwdemo_fixptdiv, 3.76
rtwdemo_float_mul_for_net_slope_correction, 5.09
rtwdemo_foreachreuse, 4.88
rtwdemo_forloop, 4.05
rtwdemo_func_dinteg, 5.34
rtwdemo_func_dinteg_cpp, 5.33
rtwdemo_functions, 3.65
rtwdemo_getset_matrix, 4.18
rtwdemo_getset_scalar, 5.64
rtwdemo_getset_struct, 5.75
rtwdemo_getset_vector, 5.75
rtwdemo_heading, 5.11
rtwdemo_hyperlinks, 5.14
rtwdemo_iec61508, 3.42
rtwdemo_importstruct, 5.03
rtwdemo_init_struct_busobj, 4.62
rtwdemo_inline_invariant_signals, 4.56
rtwdemo_integrator, 5.02
rtwdemo_internal_init, 5.16
rtwdemo_international, 4.75
rtwdemo_irt_base, 2.88
rtwdemo_irt_initterm, 2.89
rtwdemo_irt_reset, 2.90
rtwdemo_irt_shared, 2.96
rtwdemo_label_guided_reuse, 5.15
rtwdemo_lct_bus, 3.82
rtwdemo_lct_cplxgain, 4.58
rtwdemo_lct_cpp, 4.05
rtwdemo_lct_filter, 5.04
rtwdemo_lct_fixpt_params, 5.16
rtwdemo_lct_fixpt_signals, 4.09
rtwdemo_lct_gain, 3.65
rtwdemo_lct_inherit_dims, 4.72
rtwdemo_lct_lut, 4.56
rtwdemo_lct_ndarray, 4.55
rtwdemo_lct_sampletime, 3.76
rtwdemo_lct_start_term, 3.73
rtwdemo_lct_work, 3.71
rtwdemo_linl, 3.75
rtwdemo_linr, 3.71
rtwdemo_localizable_csc, 5.29
rtwdemo_logicalAsBoolean, 4.90
rtwdemo_mdlrefbot, 5.10
rtwdemo_mdlreftop, 8.16
rtwdemo_memsec, 3.77
rtwdemo_memset, 3.40
rtwdemo_merge, 3.45
rtwdemo_minmax, 5.20
rtwdemo_mpf, 4.36
rtwdemo_mrmtbb, 3.52
rtwdemo_mrmtos, 3.19
rtwdemo_mrstbb, 3.49
rtwdemo_multirate_multitasking, 5.22
rtwdemo_multirate_singletasking, 5.20
rtwdemo_namerules, 4.61
rtwdemo_nlinl, 4.87
rtwdemo_nlinr, 4.79
rtwdemo_nzcheck, 3.22
rtwdemo_optimizeModelRefInitCode_bot, 5.17
rtwdemo_optimizeModelRefInitCode_top, 9.70
rtwdemo_optimize_global, 5.09
rtwdemo_optimize_global_ebf, 5.75
rtwdemo_optimize_nestedloops, 3.48
rtwdemo_optimizeblockorder, 5.74
rtwdemo_optimizedatastorebuffers, 5.38
rtwdemo_optionalDisableResetFunc_bot, 5.11
rtwdemo_optionalDisableResetFunc_top, 8.98
rtwdemo_pack_boolean, 5.11
rtwdemo_param_variants_model, -1.00
rtwdemo_paramdt, 3.69
